               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 491,            0.024765,            0.016401,            0.004604,             0.98707,             0.97062,             0.96824,             0.71215,            0.023029,           0.0079021,           0.0031185,            0.005149,            0.005149,            0.005149
                 492,            0.035149,            0.013032,           0.0056631,             0.98707,             0.97062,             0.96824,             0.71215,            0.023029,           0.0079021,           0.0031185,           0.0051391,           0.0051391,           0.0051391
                 493,            0.031201,            0.019539,           0.0056174,             0.98907,             0.96718,             0.96836,             0.72204,            0.023335,           0.0083752,           0.0031409,           0.0051292,           0.0051292,           0.0051292
                 494,            0.024044,            0.016394,           0.0038247,             0.98907,             0.96718,             0.96836,             0.72204,            0.023335,           0.0083752,           0.0031409,           0.0051193,           0.0051193,           0.0051193
                 495,            0.023754,             0.01824,             0.00599,             0.98952,             0.96757,             0.96832,              0.8009,             0.01742,           0.0080357,             0.00315,           0.0051094,           0.0051094,           0.0051094
                 496,            0.022926,            0.016798,           0.0046216,             0.98952,             0.96757,             0.96832,              0.8009,             0.01742,           0.0080357,             0.00315,           0.0050995,           0.0050995,           0.0050995
                 497,              0.0229,            0.018289,           0.0055234,             0.98786,             0.96422,             0.96818,             0.77885,            0.020612,           0.0078697,           0.0031576,           0.0050896,           0.0050896,           0.0050896
                 498,            0.022255,            0.016831,           0.0055871,             0.98786,             0.96422,             0.96818,             0.77885,            0.020612,           0.0078697,           0.0031576,           0.0050797,           0.0050797,           0.0050797
                 499,            0.022487,            0.015177,           0.0045682,             0.98689,             0.96735,             0.96813,             0.80229,            0.016652,           0.0077839,           0.0031452,           0.0050698,           0.0050698,           0.0050698
                 500,            0.023524,            0.014554,           0.0034933,             0.98689,             0.96735,             0.96813,             0.80229,            0.016652,           0.0077839,           0.0031452,           0.0050599,           0.0050599,           0.0050599
                 501,            0.025595,            0.016455,            0.006336,             0.98158,             0.97143,             0.96812,             0.73961,            0.023138,           0.0076847,           0.0031304,             0.00505,             0.00505,             0.00505
                 502,            0.027232,            0.021727,           0.0059274,             0.98158,             0.97143,             0.96812,             0.73961,            0.023138,           0.0076847,           0.0031304,           0.0050401,           0.0050401,           0.0050401
                 503,            0.026563,            0.017577,           0.0045143,             0.98422,             0.97143,             0.96806,             0.79638,            0.018053,           0.0074501,           0.0031776,           0.0050302,           0.0050302,           0.0050302
                 504,            0.023974,             0.01379,           0.0040509,             0.98422,             0.97143,             0.96806,             0.79638,            0.018053,           0.0074501,           0.0031776,           0.0050203,           0.0050203,           0.0050203
                 505,            0.023473,            0.014994,           0.0049528,             0.97846,             0.97143,             0.96804,             0.76562,            0.019848,           0.0074425,             0.00313,           0.0050104,           0.0050104,           0.0050104
                 506,            0.024904,            0.018054,           0.0042709,             0.97846,             0.97143,             0.96804,             0.76562,            0.019848,           0.0074425,             0.00313,           0.0050005,           0.0050005,           0.0050005
                 507,            0.024169,            0.018163,           0.0046232,             0.98271,             0.97143,             0.96808,             0.77211,            0.018914,           0.0072079,           0.0031409,           0.0049906,           0.0049906,           0.0049906
                 508,             0.02447,            0.015974,           0.0049792,             0.98271,             0.97143,             0.96808,             0.77211,            0.018914,           0.0072079,           0.0031409,           0.0049807,           0.0049807,           0.0049807
                 509,            0.023598,            0.014604,            0.004928,             0.98637,             0.96939,             0.96809,             0.79661,            0.017777,           0.0072136,           0.0030918,           0.0049708,           0.0049708,           0.0049708
                 510,             0.02172,            0.013353,           0.0033853,             0.98637,             0.96939,             0.96809,             0.79661,            0.017777,           0.0072136,           0.0030918,           0.0049609,           0.0049609,           0.0049609
                 511,            0.025175,            0.017017,           0.0048064,             0.98845,              0.9708,             0.96808,             0.75177,             0.02009,            0.007616,           0.0030103,            0.004951,            0.004951,            0.004951
                 512,            0.026018,            0.014858,           0.0036676,             0.98845,              0.9708,             0.96808,             0.75177,             0.02009,            0.007616,           0.0030103,           0.0049411,           0.0049411,           0.0049411
                 513,            0.026855,            0.014583,           0.0057741,             0.98923,             0.96951,             0.96809,             0.72324,            0.020006,            0.007658,           0.0029435,           0.0049312,           0.0049312,           0.0049312
                 514,            0.023685,            0.014609,            0.003902,             0.98923,             0.96951,             0.96809,             0.72324,            0.020006,            0.007658,           0.0029435,           0.0049213,           0.0049213,           0.0049213
                 515,            0.025372,            0.014504,           0.0053934,             0.98962,             0.96915,              0.9681,             0.76457,            0.017145,           0.0073013,           0.0029235,           0.0049114,           0.0049114,           0.0049114
                 516,            0.023714,            0.020719,           0.0054341,             0.98962,             0.96915,              0.9681,             0.76457,            0.017145,           0.0073013,           0.0029235,           0.0049015,           0.0049015,           0.0049015
                 517,            0.022358,            0.017547,           0.0049575,              0.9883,             0.96811,             0.96815,              0.7892,            0.019201,           0.0075741,           0.0029683,           0.0048916,           0.0048916,           0.0048916
                 518,            0.022797,            0.017373,           0.0062802,              0.9883,             0.96811,             0.96815,              0.7892,            0.019201,           0.0075741,           0.0029683,           0.0048817,           0.0048817,           0.0048817
                 519,            0.019403,             0.01393,           0.0033703,             0.98845,              0.9673,             0.96809,             0.77809,             0.01774,           0.0073013,           0.0029378,           0.0048718,           0.0048718,           0.0048718
                 520,            0.023156,            0.015412,           0.0059696,             0.98845,              0.9673,             0.96809,             0.77809,             0.01774,           0.0073013,           0.0029378,           0.0048619,           0.0048619,           0.0048619
                 521,            0.021697,             0.01587,           0.0042361,             0.98873,             0.96948,             0.96813,             0.76864,            0.017723,           0.0072193,            0.002912,            0.004852,            0.004852,            0.004852
                 522,            0.023074,             0.01732,           0.0045236,             0.98873,             0.96948,             0.96813,             0.76864,            0.017723,           0.0072193,            0.002912,           0.0048421,           0.0048421,           0.0048421
                 523,            0.021493,            0.015331,            0.004814,             0.98827,             0.97143,             0.96813,             0.76723,            0.017214,           0.0071259,           0.0029092,           0.0048322,           0.0048322,           0.0048322
                 524,            0.023422,            0.020088,           0.0054894,             0.98827,             0.97143,             0.96813,             0.76723,            0.017214,           0.0071259,           0.0029092,           0.0048223,           0.0048223,           0.0048223
                 525,            0.025341,            0.015937,           0.0071755,             0.98889,             0.97143,             0.96816,             0.78357,            0.018837,           0.0076618,           0.0029049,           0.0048124,           0.0048124,           0.0048124
                 526,            0.024394,            0.018504,           0.0041611,             0.98889,             0.97143,             0.96816,             0.78357,            0.018837,           0.0076618,           0.0029049,           0.0048025,           0.0048025,           0.0048025
                 527,            0.023957,            0.012767,            0.005538,             0.94837,             0.97143,             0.96162,             0.71822,            0.019778,           0.0074482,           0.0029054,           0.0047926,           0.0047926,           0.0047926
                 528,            0.023512,            0.015215,            0.004406,             0.94837,             0.97143,             0.96162,             0.71822,            0.019778,           0.0074482,           0.0029054,           0.0047827,           0.0047827,           0.0047827
                 529,            0.023264,            0.017059,           0.0045495,             0.97235,             0.97143,             0.96806,             0.76286,            0.020397,           0.0073795,           0.0028758,           0.0047728,           0.0047728,           0.0047728
                 530,            0.026837,            0.020438,           0.0060894,             0.97235,             0.97143,             0.96806,             0.76286,            0.020397,           0.0073795,           0.0028758,           0.0047629,           0.0047629,           0.0047629
                 531,            0.027609,            0.019966,           0.0055646,             0.97721,             0.97143,             0.96815,             0.74911,            0.018039,           0.0070267,            0.002913,            0.004753,            0.004753,            0.004753
                 532,            0.022713,            0.014884,            0.004288,             0.97721,             0.97143,             0.96815,             0.74911,            0.018039,           0.0070267,            0.002913,           0.0047431,           0.0047431,           0.0047431
                 533,            0.023599,            0.016362,           0.0045549,             0.97665,             0.97143,             0.96813,             0.77548,            0.017209,           0.0070686,            0.002934,           0.0047332,           0.0047332,           0.0047332
                 534,            0.023795,            0.017452,           0.0073267,             0.97665,             0.97143,             0.96813,             0.77548,            0.017209,           0.0070686,            0.002934,           0.0047233,           0.0047233,           0.0047233
                 535,            0.022209,            0.016753,           0.0045142,             0.97216,             0.97143,             0.96816,             0.76088,            0.018524,           0.0072155,           0.0029488,           0.0047134,           0.0047134,           0.0047134
                 536,            0.024667,            0.018145,           0.0046684,             0.97216,             0.97143,             0.96816,             0.76088,            0.018524,           0.0072155,           0.0029488,           0.0047035,           0.0047035,           0.0047035
                 537,            0.023493,            0.016593,           0.0039776,             0.97086,             0.97143,              0.9681,             0.79769,             0.01595,           0.0070133,           0.0029206,           0.0046936,           0.0046936,           0.0046936
                 538,            0.023079,            0.015954,           0.0044883,             0.97086,             0.97143,              0.9681,             0.79769,             0.01595,           0.0070133,           0.0029206,           0.0046837,           0.0046837,           0.0046837
                 539,            0.022519,             0.01869,           0.0057195,             0.98202,             0.97143,             0.96813,             0.76334,            0.018086,           0.0073967,           0.0029116,           0.0046738,           0.0046738,           0.0046738
                 540,             0.02253,            0.013584,           0.0038863,             0.98202,             0.97143,             0.96813,             0.76334,            0.018086,           0.0073967,           0.0029116,           0.0046639,           0.0046639,           0.0046639
                 541,            0.022768,            0.015636,           0.0046579,             0.98506,             0.97143,              0.9681,             0.74181,            0.018328,           0.0074844,           0.0028391,            0.004654,            0.004654,            0.004654
                 542,            0.025845,            0.016837,            0.004725,             0.98506,             0.97143,              0.9681,             0.74181,            0.018328,           0.0074844,           0.0028391,           0.0046441,           0.0046441,           0.0046441
                 543,            0.022405,            0.015942,           0.0031833,             0.98523,             0.97143,             0.96818,             0.80349,              0.0178,           0.0073013,            0.002852,           0.0046342,           0.0046342,           0.0046342
                 544,            0.024721,            0.017134,           0.0041501,             0.98523,             0.97143,             0.96818,             0.80349,              0.0178,           0.0073013,            0.002852,           0.0046243,           0.0046243,           0.0046243
                 545,            0.024181,             0.02148,           0.0051982,              0.9863,             0.96647,             0.96809,              0.7924,            0.018403,           0.0085907,           0.0028653,           0.0046144,           0.0046144,           0.0046144
                 546,            0.023927,            0.015282,           0.0041165,              0.9863,             0.96647,             0.96809,              0.7924,            0.018403,           0.0085907,           0.0028653,           0.0046045,           0.0046045,           0.0046045
                 547,             0.02268,             0.01348,           0.0043022,             0.98716,             0.96258,             0.96808,             0.79339,            0.017471,           0.0087109,           0.0028548,           0.0045946,           0.0045946,           0.0045946
                 548,            0.023174,            0.016266,            0.004946,             0.98716,             0.96258,             0.96808,             0.79339,            0.017471,           0.0087109,           0.0028548,           0.0045847,           0.0045847,           0.0045847
                 549,            0.022652,            0.016127,           0.0050348,             0.98856,             0.96226,             0.96818,             0.78263,            0.019372,           0.0078869,           0.0027933,           0.0045748,           0.0045748,           0.0045748
                 550,            0.024438,            0.017423,           0.0053671,             0.98856,             0.96226,             0.96818,             0.78263,            0.019372,           0.0078869,           0.0027933,           0.0045649,           0.0045649,           0.0045649
                 551,             0.02354,            0.014948,           0.0035503,             0.99127,             0.96119,             0.96838,             0.75356,            0.019828,           0.0074825,           0.0027337,            0.004555,            0.004555,            0.004555
                 552,             0.02701,            0.015168,           0.0035829,             0.99127,             0.96119,             0.96838,             0.75356,            0.019828,           0.0074825,           0.0027337,           0.0045451,           0.0045451,           0.0045451
                 553,            0.026438,            0.020489,           0.0046583,              0.9901,             0.96501,             0.96828,             0.77239,            0.017976,           0.0070038,           0.0027084,           0.0045352,           0.0045352,           0.0045352
                 554,            0.025974,            0.014448,           0.0044709,              0.9901,             0.96501,             0.96828,             0.77239,            0.017976,           0.0070038,           0.0027084,           0.0045253,           0.0045253,           0.0045253
                 555,            0.025353,            0.017891,           0.0036342,             0.99148,             0.96301,             0.96832,              0.7811,            0.017982,           0.0071869,           0.0026884,           0.0045154,           0.0045154,           0.0045154
                 556,            0.023065,            0.013027,           0.0031884,             0.99148,             0.96301,             0.96832,              0.7811,            0.017982,           0.0071869,           0.0026884,           0.0045055,           0.0045055,           0.0045055
                 557,            0.024781,            0.015459,            0.004022,             0.98865,               0.966,             0.96821,              0.7691,            0.017945,           0.0069447,           0.0026684,           0.0044956,           0.0044956,           0.0044956
                 558,            0.023319,            0.014024,            0.003951,             0.98865,               0.966,             0.96821,              0.7691,            0.017945,           0.0069447,           0.0026684,           0.0044857,           0.0044857,           0.0044857
                 559,            0.021172,            0.018071,           0.0034451,              0.9888,             0.96498,             0.96819,             0.78302,            0.017083,           0.0068378,           0.0026517,           0.0044758,           0.0044758,           0.0044758
                 560,            0.024504,             0.01724,           0.0038325,              0.9888,             0.96498,             0.96819,             0.78302,            0.017083,           0.0068378,           0.0026517,           0.0044659,           0.0044659,           0.0044659
                 561,            0.024531,            0.014566,           0.0037041,             0.97119,             0.96632,             0.96631,             0.75077,             0.01976,            0.006937,           0.0026274,            0.004456,            0.004456,            0.004456
                 562,            0.024034,            0.015103,           0.0039124,             0.97119,             0.96632,             0.96631,             0.75077,             0.01976,            0.006937,           0.0026274,           0.0044461,           0.0044461,           0.0044461
                 563,              0.0237,             0.01618,           0.0053262,             0.98046,             0.97143,             0.96826,             0.77605,            0.017998,           0.0071144,           0.0026126,           0.0044362,           0.0044362,           0.0044362
                 564,            0.021942,            0.015875,             0.00309,             0.98046,             0.97143,             0.96826,             0.77605,            0.017998,           0.0071144,           0.0026126,           0.0044263,           0.0044263,           0.0044263
                 565,            0.026716,            0.017332,           0.0049667,             0.98383,             0.97143,             0.96826,             0.78331,            0.017624,           0.0068245,           0.0026121,           0.0044164,           0.0044164,           0.0044164
                 566,            0.026136,            0.013598,           0.0047487,             0.98383,             0.97143,             0.96826,             0.78331,            0.017624,           0.0068245,           0.0026121,           0.0044065,           0.0044065,           0.0044065
                 567,            0.024771,            0.017616,           0.0034643,             0.98999,             0.96929,             0.96834,             0.76606,            0.020608,           0.0069771,           0.0026307,           0.0043966,           0.0043966,           0.0043966
                 568,            0.024345,            0.015189,           0.0047997,             0.98999,             0.96929,             0.96834,             0.76606,            0.020608,           0.0069771,           0.0026307,           0.0043867,           0.0043867,           0.0043867
                 569,            0.024018,            0.015256,           0.0033026,             0.99108,             0.97143,             0.96842,              0.8205,             0.01531,           0.0067348,           0.0026226,           0.0043768,           0.0043768,           0.0043768
                 570,            0.021554,             0.01353,           0.0037145,             0.99108,             0.97143,             0.96842,              0.8205,             0.01531,           0.0067348,           0.0026226,           0.0043669,           0.0043669,           0.0043669
                 571,            0.021286,            0.012626,           0.0044235,              0.9908,             0.97143,              0.9684,             0.82599,            0.015496,           0.0073071,           0.0026188,            0.004357,            0.004357,            0.004357
                 572,            0.020015,            0.018129,           0.0028835,              0.9908,             0.97143,              0.9684,             0.82599,            0.015496,           0.0073071,           0.0026188,           0.0043471,           0.0043471,           0.0043471
                 573,            0.019147,            0.016577,           0.0041018,             0.99124,             0.97143,             0.96852,             0.79286,             0.01598,           0.0069847,           0.0025811,           0.0043372,           0.0043372,           0.0043372
                 574,            0.020096,            0.013696,           0.0040069,             0.99124,             0.97143,             0.96852,             0.79286,             0.01598,           0.0069847,           0.0025811,           0.0043273,           0.0043273,           0.0043273
                 575,             0.02253,            0.017925,           0.0038008,              0.9909,             0.97143,             0.96845,             0.80419,            0.016257,           0.0075588,           0.0025878,           0.0043174,           0.0043174,           0.0043174
                 576,            0.021659,             0.01615,           0.0034423,              0.9909,             0.97143,             0.96845,             0.80419,            0.016257,           0.0075588,           0.0025878,           0.0043075,           0.0043075,           0.0043075
                 577,            0.021593,            0.013389,           0.0030245,             0.99004,             0.97143,              0.9684,               0.747,            0.020544,           0.0077305,           0.0025759,           0.0042976,           0.0042976,           0.0042976
                 578,            0.028752,             0.01768,           0.0061826,             0.99004,             0.97143,              0.9684,               0.747,            0.020544,           0.0077305,           0.0025759,           0.0042877,           0.0042877,           0.0042877
                 579,            0.025318,            0.015868,           0.0047104,              0.9896,             0.97143,             0.96838,             0.81881,            0.014909,           0.0073795,           0.0026345,           0.0042778,           0.0042778,           0.0042778
                 580,            0.020468,            0.015726,           0.0044817,              0.9896,             0.97143,             0.96838,             0.81881,            0.014909,           0.0073795,           0.0026345,           0.0042679,           0.0042679,           0.0042679
                 581,            0.020169,            0.016874,           0.0040077,             0.98969,             0.97143,             0.96838,             0.80148,            0.015648,           0.0075111,           0.0026712,            0.004258,            0.004258,            0.004258
                 582,            0.019658,            0.015816,           0.0038916,             0.98969,             0.97143,             0.96838,             0.80148,            0.015648,           0.0075111,           0.0026712,           0.0042481,           0.0042481,           0.0042481
                 583,            0.022091,            0.014866,           0.0075985,             0.99008,             0.97143,             0.96834,             0.78012,            0.018215,           0.0075169,           0.0027514,           0.0042382,           0.0042382,           0.0042382
                 584,            0.021027,            0.014756,           0.0030703,             0.99008,             0.97143,             0.96834,             0.78012,            0.018215,           0.0075169,           0.0027514,           0.0042283,           0.0042283,           0.0042283
                 585,            0.022338,            0.017114,           0.0038693,             0.98993,             0.97143,              0.9684,             0.79694,            0.015953,           0.0069256,           0.0027919,           0.0042184,           0.0042184,           0.0042184
                 586,            0.022122,            0.015838,           0.0039813,             0.98993,             0.97143,              0.9684,             0.79694,            0.015953,           0.0069256,           0.0027919,           0.0042085,           0.0042085,           0.0042085
                 587,            0.021341,            0.015552,           0.0041437,             0.99032,             0.97019,              0.9683,             0.83751,            0.016895,           0.0071316,           0.0027523,           0.0041986,           0.0041986,           0.0041986
                 588,             0.02334,             0.01555,           0.0048068,             0.99032,             0.97019,              0.9683,             0.83751,            0.016895,           0.0071316,           0.0027523,           0.0041887,           0.0041887,           0.0041887
                 589,            0.023298,            0.015655,           0.0038238,             0.99064,             0.97016,             0.96832,             0.79219,            0.015385,           0.0070591,           0.0027061,           0.0041788,           0.0041788,           0.0041788
                 590,             0.02179,             0.01904,            0.003943,             0.99064,             0.97016,             0.96832,             0.79219,            0.015385,           0.0070591,           0.0027061,           0.0041689,           0.0041689,           0.0041689
                 591,            0.021798,            0.013453,           0.0043593,             0.99047,             0.96838,             0.96823,             0.79068,            0.017412,           0.0080605,           0.0026278,            0.004159,            0.004159,            0.004159
                 592,            0.020934,            0.017424,           0.0032863,             0.99047,             0.96838,             0.96823,             0.79068,            0.017412,           0.0080605,           0.0026278,           0.0041491,           0.0041491,           0.0041491
                 593,            0.021905,            0.015334,           0.0037979,             0.98946,             0.96685,             0.96828,             0.78426,            0.016396,           0.0072384,           0.0025387,           0.0041392,           0.0041392,           0.0041392
                 594,            0.021955,            0.018044,           0.0038133,             0.98946,             0.96685,             0.96828,             0.78426,            0.016396,           0.0072384,           0.0025387,           0.0041293,           0.0041293,           0.0041293
                 595,            0.022413,            0.013748,           0.0036475,             0.98945,              0.9684,             0.96824,             0.79907,            0.017327,            0.007206,           0.0025139,           0.0041194,           0.0041194,           0.0041194
                 596,              0.0204,            0.017611,           0.0035075,             0.98945,              0.9684,             0.96824,             0.79907,            0.017327,            0.007206,           0.0025139,           0.0041095,           0.0041095,           0.0041095
                 597,            0.024778,            0.016343,           0.0032174,             0.98922,             0.97143,             0.96834,             0.78283,            0.017306,           0.0074997,           0.0024738,           0.0040996,           0.0040996,           0.0040996
                 598,            0.022275,            0.016547,           0.0036616,             0.98922,             0.97143,             0.96834,             0.78283,            0.017306,           0.0074997,           0.0024738,           0.0040897,           0.0040897,           0.0040897
                 599,            0.022493,             0.01334,           0.0057949,             0.98905,             0.96921,              0.9683,              0.7805,            0.016798,           0.0071907,           0.0024123,           0.0040798,           0.0040798,           0.0040798
                 600,            0.022213,             0.01946,           0.0052458,             0.98905,             0.96921,              0.9683,              0.7805,            0.016798,           0.0071907,           0.0024123,           0.0040699,           0.0040699,           0.0040699
                 601,            0.020923,            0.016576,           0.0036614,             0.98944,             0.96758,             0.96824,             0.77922,            0.017769,           0.0080032,            0.002367,             0.00406,             0.00406,             0.00406
                 602,            0.024452,            0.013239,           0.0053877,             0.98944,             0.96758,             0.96824,             0.77922,            0.017769,           0.0080032,            0.002367,           0.0040501,           0.0040501,           0.0040501
                 603,            0.024598,            0.019046,           0.0039945,             0.98993,             0.97123,             0.96823,             0.81856,            0.015088,           0.0075893,           0.0023422,           0.0040402,           0.0040402,           0.0040402
                 604,            0.016953,            0.015848,           0.0039029,             0.98993,             0.97123,             0.96823,             0.81856,            0.015088,           0.0075893,           0.0023422,           0.0040303,           0.0040303,           0.0040303
                 605,            0.022098,            0.018652,           0.0040735,             0.98951,             0.97143,             0.96826,             0.80016,            0.016827,            0.006958,           0.0023079,           0.0040204,           0.0040204,           0.0040204
                 606,            0.022383,            0.015882,           0.0035096,             0.98951,             0.97143,             0.96826,             0.80016,            0.016827,            0.006958,           0.0023079,           0.0040105,           0.0040105,           0.0040105
                 607,            0.022519,            0.014989,           0.0034796,              0.9891,             0.97143,             0.96826,             0.77339,             0.01919,           0.0072079,            0.002305,           0.0040006,           0.0040006,           0.0040006
                 608,            0.021805,            0.020583,           0.0030135,              0.9891,             0.97143,             0.96826,             0.77339,             0.01919,           0.0072079,            0.002305,           0.0039907,           0.0039907,           0.0039907
                 609,            0.024094,            0.018925,           0.0032235,             0.99033,             0.97143,             0.96828,             0.78995,            0.016514,            0.007412,           0.0023055,           0.0039808,           0.0039808,           0.0039808
                 610,            0.023594,             0.01711,           0.0050172,             0.99033,             0.97143,             0.96828,             0.78995,            0.016514,            0.007412,           0.0023055,           0.0039709,           0.0039709,           0.0039709
                 611,             0.02265,            0.019753,             0.00623,             0.98994,             0.97143,             0.96826,             0.81378,            0.016542,           0.0071001,            0.002275,            0.003961,            0.003961,            0.003961
                 612,            0.021059,            0.017576,           0.0037936,             0.98994,             0.97143,             0.96826,             0.81378,            0.016542,           0.0071001,            0.002275,           0.0039511,           0.0039511,           0.0039511
                 613,            0.019516,             0.01408,           0.0024816,             0.98921,             0.97143,             0.96832,             0.75784,            0.019319,           0.0072031,           0.0022678,           0.0039412,           0.0039412,           0.0039412
                 614,             0.02419,            0.015507,           0.0040108,             0.98921,             0.97143,             0.96832,             0.75784,            0.019319,           0.0072031,           0.0022678,           0.0039313,           0.0039313,           0.0039313
                 615,            0.028018,            0.020199,           0.0049948,             0.98979,             0.97143,             0.96828,             0.82198,            0.015111,           0.0069313,           0.0022821,           0.0039214,           0.0039214,           0.0039214
                 616,            0.025543,            0.019376,           0.0033455,             0.98979,             0.97143,             0.96828,             0.82198,            0.015111,           0.0069313,           0.0022821,           0.0039115,           0.0039115,           0.0039115
                 617,            0.026554,            0.017053,           0.0032994,             0.99037,             0.97143,             0.96828,             0.71973,            0.022367,           0.0074978,           0.0022883,           0.0039016,           0.0039016,           0.0039016
                 618,            0.026559,            0.011466,           0.0023413,             0.99037,             0.97143,             0.96828,             0.71973,            0.022367,           0.0074978,           0.0022883,           0.0038917,           0.0038917,           0.0038917
                 619,            0.026473,            0.017738,           0.0037002,             0.98984,             0.97143,             0.96823,             0.81718,            0.014228,           0.0068417,           0.0022817,           0.0038818,           0.0038818,           0.0038818
                 620,            0.025956,            0.015184,            0.004472,             0.98984,             0.97143,             0.96823,             0.81718,            0.014228,           0.0068417,           0.0022817,           0.0038719,           0.0038719,           0.0038719
                 621,            0.022682,            0.015855,             0.00293,             0.98964,             0.97143,             0.96824,             0.82777,            0.016569,           0.0067863,           0.0022783,            0.003862,            0.003862,            0.003862
                 622,            0.019433,            0.011397,           0.0039874,             0.98964,             0.97143,             0.96824,             0.82777,            0.016569,           0.0067863,           0.0022783,           0.0038521,           0.0038521,           0.0038521
                 623,            0.019338,            0.017656,           0.0036585,             0.98907,             0.97143,             0.96824,             0.77635,            0.017334,           0.0066872,           0.0022855,           0.0038422,           0.0038422,           0.0038422
                 624,            0.023781,            0.014513,           0.0037688,             0.98907,             0.97143,             0.96824,             0.77635,            0.017334,           0.0066872,           0.0022855,           0.0038323,           0.0038323,           0.0038323
                 625,            0.020668,             0.01198,           0.0047498,             0.98939,             0.97143,             0.96821,             0.78563,            0.016659,           0.0066671,           0.0023112,           0.0038224,           0.0038224,           0.0038224
                 626,            0.022106,            0.012015,            0.006602,             0.98939,             0.97143,             0.96821,             0.78563,            0.016659,           0.0066671,           0.0023112,           0.0038125,           0.0038125,           0.0038125
                 627,            0.019858,            0.013906,           0.0037145,             0.98881,             0.97143,             0.96816,             0.79662,            0.015857,           0.0065794,           0.0023046,           0.0038026,           0.0038026,           0.0038026
                 628,            0.021064,             0.01827,           0.0035146,             0.98881,             0.97143,             0.96816,             0.79662,            0.015857,           0.0065794,           0.0023046,           0.0037927,           0.0037927,           0.0037927
                 629,             0.02075,            0.012773,           0.0027525,             0.98767,             0.97143,             0.96813,             0.77468,            0.017376,           0.0068083,           0.0022926,           0.0037828,           0.0037828,           0.0037828
                 630,            0.026188,            0.018765,           0.0046072,             0.98767,             0.97143,             0.96813,             0.77468,            0.017376,           0.0068083,           0.0022926,           0.0037729,           0.0037729,           0.0037729
                 631,            0.026585,            0.017942,           0.0038296,             0.98825,             0.97143,             0.96815,             0.79078,            0.017057,           0.0066824,           0.0022879,            0.003763,            0.003763,            0.003763
                 632,            0.023281,            0.017105,           0.0032458,             0.98825,             0.97143,             0.96815,             0.79078,            0.017057,           0.0066824,           0.0022879,           0.0037531,           0.0037531,           0.0037531
                 633,            0.020699,            0.016567,           0.0038197,             0.98793,             0.97143,             0.96816,             0.83765,            0.014157,           0.0065622,           0.0022621,           0.0037432,           0.0037432,           0.0037432
                 634,            0.020412,             0.01495,           0.0050131,             0.98793,             0.97143,             0.96816,             0.83765,            0.014157,           0.0065622,           0.0022621,           0.0037333,           0.0037333,           0.0037333
                 635,            0.018138,            0.015127,            0.003497,             0.98812,             0.97143,             0.96815,             0.81148,             0.01543,            0.006731,           0.0022459,           0.0037234,           0.0037234,           0.0037234
                 636,            0.021775,            0.016088,           0.0040348,             0.98812,             0.97143,             0.96815,             0.81148,             0.01543,            0.006731,           0.0022459,           0.0037135,           0.0037135,           0.0037135
                 637,            0.017697,            0.015722,           0.0035413,             0.98852,             0.97143,             0.96818,             0.82147,            0.014665,           0.0064964,           0.0022354,           0.0037036,           0.0037036,           0.0037036
                 638,            0.019769,            0.016225,           0.0036616,             0.98852,             0.97143,             0.96818,             0.82147,            0.014665,           0.0064964,           0.0022354,           0.0036937,           0.0036937,           0.0036937
                 639,             0.02042,            0.011389,           0.0035925,             0.98836,             0.97143,             0.96819,             0.83234,            0.014828,           0.0064812,           0.0022345,           0.0036838,           0.0036838,           0.0036838
                 640,            0.021578,            0.012748,           0.0027865,             0.98836,             0.97143,             0.96819,             0.83234,            0.014828,           0.0064812,           0.0022345,           0.0036739,           0.0036739,           0.0036739
                 641,            0.016746,            0.011025,           0.0025595,             0.98927,             0.97143,             0.96821,             0.81987,            0.015299,            0.006526,            0.002213,            0.003664,            0.003664,            0.003664
                 642,            0.018915,            0.018189,           0.0032349,             0.98927,             0.97143,             0.96821,             0.81987,            0.015299,            0.006526,            0.002213,           0.0036541,           0.0036541,           0.0036541
                 643,            0.019098,            0.014293,           0.0032901,             0.98987,             0.97143,              0.9683,             0.82128,             0.01479,           0.0063992,           0.0021949,           0.0036442,           0.0036442,           0.0036442
                 644,            0.018273,            0.012835,           0.0029654,             0.98987,             0.97143,              0.9683,             0.82128,             0.01479,           0.0063992,           0.0021949,           0.0036343,           0.0036343,           0.0036343
